1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
205.0,211.5,5.5,5.5,5.5,5.5,13.00000000000006,215.1666666666667,215.1666666666667,119.0,127.5,8.5,8.5,12.5,12.5,17.0,135.8333333333333,135.8333333333333,21.0,147.5,3.19997783737985,7.39,10.245,5.71,8.47504506707126,68.0,57.0,19.0,19.0,4.0,4.0,22.0,41.8,42.75,54.33333333333334,54.33333333333334,30.0,5.625,1.653594569415369,12.0,4.0,5.272727272727272,9.5,5.333333333333333,5.5,5.5,0.1333333333333329,5.0,5.833333333333333,5.833333333333333,8.0,2.041666666666667,0.7347996703561832,5.0,2.5,0.5,0.5,2.166666666666667,2.166666666666667,7.343917,8.21392,0.7957400000000003,0.7957399999999986,0.8700029999999996,0.8700029999999996,1.559804,25.0,36.5,0.136493793102674,1.62,0.3399999999999999,0.3399999999999999,0.1399999999999999,1.520366666666667,0.6054653780532973,1.112067,0.0,1.112067,1.112067,1.112067,0.0,1.5767008,1.478157,0.741378,0.741378,118.0,128.0,9.0,9.0,20.0,95.04166666666667,10.75282585597335,12.0,23.5,23.5,94.9,93.125,82.16666666666667,82.16666666666667,1.09553061408109
180.0,209.0,29.0,29.0,8.0,8.0,8.000000000000028,214.3333333333333,214.3333333333333,103.0,122.0,19.0,19.0,18.0,18.0,6.0,134.0,134.0,37.0,135.0,2.230697410564687,7.39,7.845000000000001,0.910000000000001,18.77080327411578,72.0,70.0,50.6,50.59999999999999,17.0,17.0,4.0,29.51999999999999,32.05,58.66666666666666,58.66666666666666,52.6,5.458333333333333,1.11725730648266,8.0,4.0,5.272727272727272,7.5,5.333333333333333,3.5,3.5,0.1333333333333329,1.0,5.166666666666667,5.166666666666667,4.0,2.208333333333333,0.705878097754059,5.0,4.5,2.5,2.5,2.833333333333333,2.833333333333333,7.343917,7.397259,2.962751000000001,2.962751000000001,0.05334199999999978,0.05334199999999978,0.07351799999999997,16.0,34.5,0.3284937742518452,1.875,0.08499999999999996,0.08499999999999996,0.6500000000000001,1.6260830175,0.575094075813458,1.112067,0.525,1.112067,0.5870669999999999,0.5870669999999999,1.05,1.766683224,1.6890780225,0.9163779999999999,0.9163779999999999,104.0,121.5,17.5,17.5,7.0,93.125,11.709371246997,10.0,32.5,32.5,91.5,89.375,79.16666666666667,79.16666666666667,2.46273641702116
205.0,205.0,1.000000000000028,1.000000000000028,1.000000000000028,2.0,0.0,205.6666666666667,206.3333333333333,119.0,119.0,17.0,17.0,21.0,32.0,0.0,133.0,140.3333333333333,32.0,140.0,3.667482011619901,7.39,7.39,0.0,8.416254115301731,68.0,68.0,30.0,30.0,25.0,20.0,0.0,44.0,45.5,51.33333333333334,54.66666666666666,30.0,5.75,0.5951190357119042,7.0,5.0,5.636363636363637,7.0,5.666666666666667,2.0,2.0,0.06666666666666732,0.0,5.666666666666667,5.666666666666667,2.0,2.583333333333333,0.8620067027323833,5.0,5.0,2.0,2.0,3.666666666666667,3.666666666666667,7.285516,7.434018,1.575642,1.575641999999998,1.174371000000001,0.1485019999999997,0.0,25.0,25.0,0.1569567350153114,1.55,0.4999999999999998,0.3499999999999999,0.0,1.481071333333333,0.6345551063973001,0.942362,0.0,0.994181,1.046,0.942362,0.0,1.5767008,1.478157,0.6973333333333334,0.6282413333333333,118.0,118.0,19.0,19.0,0.0,96.25,12.69596392559462,5.5,41.0,42.0,92.6,90.25,82.33333333333333,83.0,1.213878082840283
190.0,201.0,11.0,11.0,1.0,16.0,7.999999999999972,201.6666666666667,211.6666666666667,110.0,114.5,1.499999999999986,1.499999999999986,29.5,25.5,8.999999999999986,134.1666666666667,131.5,33.99999999999999,137.5,2.795059598599326,6.6,6.994999999999999,0.79,11.90325585711741,68.0,58.5,29.6,29.6,11.5,5.5,19.0,34.81999999999999,36.3,50.83333333333334,54.83333333333334,39.1,5.541666666666667,1.35336514740931,10.0,4.0,5.272727272727272,8.5,5.333333333333333,4.5,4.5,0.1333333333333329,3.0,5.5,5.5,6.0,2.125,0.5994789404140899,5.0,3.5,1.5,1.5,2.5,2.5,7.343917,7.5369475,2.2154445,2.2154445,0.1202679,0.1930304999999999,0.2058590000000002,25.0,26.5,0.3541617646719582,1.73,0.07000000000000006,0.23,0.3599999999999999,1.471692526666667,0.7063574057051054,0.35674316,0.578,0.7344050799999999,0.22125684,0.534067,1.156,1.732136,1.6600025,0.43049544,0.9340446666666665,115.0,116.5,0.5,0.5,3.0,94.16666666666667,11.24598693855823,10.5,30.0,29.0,93.0,91.0,81.0,80.33333333333333,1.02580853950541
180.0,207.5,17.5,27.5,9.5,0.5000000000000284,5.000000000000028,213.8333333333333,207.1666666666667,103.0,122.0,6.000000000000014,19.0,18.0,29.0,6.0,134.0,141.3333333333333,48.0,137.5,3.211616907372706,7.39,7.845000000000001,0.910000000000001,15.40183971695157,68.0,67.0,38.1,47.59999999999999,14.0,19.0,2.0,36.52,31.3,57.66666666666666,54.33333333333334,48.6,5.666666666666667,1.067187372905475,9.0,5.0,5.454545454545454,8.0,5.333333333333333,4.0,3.0,0.2666666666666666,2.0,5.333333333333333,6.0,5.0,2.333333333333333,0.6871842709362769,5.0,4.0,2.0,1.0,2.666666666666667,3.333333333333333,7.285516,7.446459,2.305933,2.913551000000001,0.1025419999999997,0.1609429999999996,0.02488199999999985,16.0,35.0,0.3313857164326121,1.915,0.04499999999999993,0.01500000000000012,0.7299999999999998,1.5826125075,0.5856212560355222,0.942362,0.5685,1.0272145,0.5435669999999999,0.373862,1.137,1.730236,1.6999530225,0.9308779999999999,0.8177413333333333,104.0,121.5,4.5,17.5,7.0,94.79166666666667,11.39070954281993,7.071428571428569,30.5,37.5,92.7,89.875,79.83333333333333,84.5,2.564516381471043
190.0,211.0,21.0,21.0,6.0,6.0,12.00000000000003,215.0,215.0,116.0,128.5,12.50000000000001,12.50000000000001,11.5,11.5,19.0,136.1666666666667,136.1666666666667,24.00000000000001,142.5,2.240773637174347,7.39,8.395,2.010000000000001,15.87284543559289,87.0,77.5,48.6,48.59999999999999,24.5,24.5,19.0,38.61999999999999,41.05,61.16666666666666,61.16666666666666,58.1,5.375,0.9921567416492215,7.0,4.0,5.272727272727272,6.5,5.333333333333333,2.5,2.5,0.1333333333333329,1.0,4.833333333333333,4.833333333333333,3.0,2.291666666666667,0.9780578828587919,6.0,5.5,3.5,3.5,3.166666666666667,3.166666666666667,7.09243,7.263224,2.489168,2.489168,0.08069300000000013,0.08069300000000013,0.3415879999999998,25.0,33.5,0.3149997244266872,1.855,0.105,0.105,0.6100000000000001,1.580579833333333,0.5649102788478647,1.112067,0.374,1.112067,0.7380669999999999,0.7380669999999999,0.748,1.691336,1.6090025,0.8660446666666665,0.8660446666666665,117.0,124.0,7.0,7.0,12.0,93.375,13.05377499678413,11.0,36.5,36.5,91.5,89.125,77.83333333333333,77.83333333333333,1.11173288158622
190.0,205.0,14.99999999999997,14.99999999999997,1.000000000000028,12.00000000000003,0.0,205.6666666666667,213.0,116.0,119.0,3.000000000000014,3.000000000000014,21.0,21.0,0.0,133.0,133.0,24.00000000000001,140.0,2.701467065421223,7.39,7.39,0.0,12.83342802995365,68.0,68.0,39.1,39.09999999999999,25.0,15.0,0.0,36.71999999999999,38.675,51.33333333333334,58.0,39.1,5.583333333333333,0.8620067027323833,7.0,5.0,5.454545454545454,7.0,5.666666666666667,2.0,3.0,0.4666666666666668,0.0,5.666666666666667,5.0,3.0,2.416666666666667,0.8620067027323833,5.0,5.0,2.0,3.0,3.666666666666667,3.0,7.343917,7.434018,2.318374,2.318374,1.174371000000001,0.09010099999999976,0.0,25.0,25.0,0.3358447061763318,1.55,0.4999999999999998,0.4099999999999999,0.0,1.538402,0.6352952203523178,1.046,0.0,1.0790335,1.046,1.112067,0.0,1.616536,1.5155025,0.6973333333333334,0.741378,117.0,118.0,1.0,1.0,0.0,94.5,12.58636828742377,8.0,41.0,35.0,91.8,89.5,82.33333333333333,78.33333333333333,1.285298009110036
180.0,207.5,17.5,27.5,5.5,0.5000000000000284,5.000000000000028,203.8333333333333,207.1666666666667,103.0,119.5,3.500000000000014,16.5,24.5,31.5,1.0,135.8333333333333,140.5,48.0,140.0,3.235897367166229,7.39,8.145,1.510000000000001,13.17106485085984,68.0,47.07,18.17,27.67,0.07000000000000028,0.9299999999999997,41.86,32.53399999999999,26.3175,47.02333333333333,47.69,48.6,5.791666666666667,1.526956850150724,12.0,5.0,5.454545454545454,9.5,5.333333333333333,5.5,4.5,0.2666666666666666,5.0,5.833333333333333,6.5,8.0,2.208333333333333,0.8154327412825386,5.0,2.5,0.5,0.5,2.166666666666667,2.833333333333333,7.285516,7.885439,1.866953000000001,2.474571000000001,0.4687593999999997,0.5999229999999995,0.9028419999999997,16.0,35.5,0.3627554176791238,1.875,0.07499999999999996,0.02499999999999991,0.6500000000000001,1.4327668675,0.7544428039486681,0.35674316,0.281,0.64955258,0.07574315999999998,0.661362,0.562,1.672736,1.6280780225,0.33149544,0.721908,104.0,123.0,6.0,19.0,10.0,95.125,10.8907931299791,6.571428571428569,29.5,35.5,93.1,90.375,81.16666666666667,85.16666666666667,2.611710805838452
190.0,209.0,3.0,19.0,8.0,2.000000000000028,8.000000000000028,214.3333333333333,207.6666666666667,116.0,122.0,14.0,6.000000000000014,18.0,29.0,6.0,134.0,141.3333333333333,35.00000000000001,135.0,3.67949986694297,7.39,7.845000000000001,0.910000000000001,11.8219046923732,72.0,70.0,32.0,41.09999999999999,17.0,22.0,4.0,44.4,39.175,58.66666666666666,55.33333333333334,43.1,5.625,0.9492321458245431,8.0,5.0,5.454545454545454,7.5,5.333333333333333,3.5,2.5,0.2666666666666666,1.0,5.166666666666667,5.833333333333333,4.0,2.375,0.7534642216677135,5.0,4.5,2.5,1.5,2.833333333333333,3.5,7.285516,7.397259,1.612401,2.355133,0.05334199999999978,0.1117429999999997,0.07351799999999997,25.0,34.5,0.2687080070551593,1.875,0.08499999999999996,0.02499999999999991,0.6500000000000001,1.548281,0.5643115436631613,0.942362,0.525,1.0272145,0.5870669999999999,0.417362,1.05,1.6817008,1.6467525,0.9163779999999999,0.8032413333333334,117.0,121.5,15.5,4.5,7.0,95.20833333333333,12.15860177907897,8.07142857142857,32.5,39.5,93.1,90.125,79.16666666666667,83.83333333333333,1.069337720143745
202.0,208.0,2.0,2.0,6.0,1.000000000000028,6.000000000000028,204.0,207.3333333333333,119.0,123.5,12.5,12.5,20.5,27.5,9.0,137.1666666666667,141.8333333333333,32.0,150.0,3.310385147741707,7.39,8.845,2.910000000000001,7.310451992410137,68.0,61.5,23.5,23.5,14.5,13.5,13.0,42.7,43.875,51.83333333333334,52.5,30.0,5.75,1.361677886530683,11.0,5.0,5.454545454545454,9.0,5.333333333333333,5.0,4.0,0.2666666666666666,4.0,5.666666666666667,6.333333333333333,7.0,2.25,0.7216878364870323,5.0,3.0,1.0,0.0,2.333333333333333,3.0,7.285516,7.505126000000001,1.504534,1.504533999999998,0.08844640000000048,0.2196100000000003,0.1422160000000003,25.0,36.0,0.1504345557229308,1.74,0.06000000000000005,0.1599999999999999,0.3799999999999999,1.420445193333333,0.6986127042794837,0.35674316,0.6509999999999999,0.64955258,0.2942568399999999,0.2913620000000001,1.302,1.7069008,1.640907,0.4548287733333334,0.8452413333333334,118.0,126.0,11.0,11.0,16.0,96.125,10.92517162336592,8.0,27.5,33.5,94.3,92.375,81.83333333333333,85.83333333333333,0.8896378788898074
204.0,204.5,1.5,1.5,1.5,2.499999999999972,0.9999999999999716,205.5,206.1666666666667,116.0,117.5,18.5,18.5,22.5,33.5,3.000000000000014,132.5,139.8333333333333,35.00000000000001,140.0,3.706611561903046,7.1,7.244999999999999,0.29,7.731159895729316,68.0,65.0,27.0,27.0,22.0,17.0,6.0,43.4,44.75,50.33333333333334,53.66666666666666,30.0,5.791666666666667,0.705878097754059,8.0,5.0,5.636363636363637,7.5,5.666666666666667,2.5,2.5,0.06666666666666732,1.0,5.833333333333333,5.833333333333333,3.0,2.541666666666667,0.7626252174051303,5.0,4.5,1.5,1.5,3.5,3.5,7.285516,7.6682429,1.3414171,1.341417099999998,0.9401461000000007,0.3827268999999998,0.4684498000000001,25.0,25.5,0.1302854771475147,1.69,0.3599999999999999,0.21,0.28,1.487363,0.6204303549749426,0.942362,0.0755,0.994181,0.9705,0.866862,0.151,1.5918008,1.497032,0.7225000000000001,0.6534080000000001,117.0,117.5,19.5,19.5,1.0,96.41666666666667,12.1686642195801,5.5,39.0,40.0,93.0,90.75,83.0,83.66666666666667,0.9533708471640101
201.0,203.0,3.000000000000028,3.000000000000028,14.00000000000003,14.00000000000003,4.0,212.3333333333333,212.3333333333333,118.0,118.5,17.5,17.5,21.5,21.5,1.0,132.8333333333333,132.8333333333333,22.0,137.5,3.538285224001718,7.39,8.295,1.81,8.550231955511824,68.0,53.335,15.335,15.335,0.3350000000000009,0.3350000000000009,29.33,41.067,41.83375,53.11166666666667,53.11166666666667,30.0,5.625,1.653594569415369,12.0,4.0,5.272727272727272,9.5,5.333333333333333,5.5,5.5,0.1333333333333329,5.0,5.833333333333333,5.833333333333333,8.0,2.041666666666667,0.7347996703561832,5.0,2.5,0.5,0.5,2.166666666666667,2.166666666666667,7.343917,8.414108500000001,0.5955514999999991,0.5955514999999973,1.070191500000001,1.070191500000001,1.960181,25.0,27.5,0.1406137341166297,1.6,0.3599999999999999,0.3599999999999999,0.09999999999999987,1.520366666666667,0.6054653780532973,1.112067,0.0,1.112067,1.112067,1.112067,0.0,1.5767008,1.478157,0.741378,0.741378,118.0,119.5,17.5,17.5,3.0,95.0,10.82050522541962,12.0,24.0,24.0,94.8,93.0,82.0,82.0,1.122031190767688
190.0,203.0,12.99999999999997,12.99999999999997,0.9999999999999716,14.00000000000003,4.0,202.3333333333333,212.3333333333333,116.0,118.5,2.500000000000014,2.500000000000014,25.5,21.5,1.0,135.5,132.8333333333333,28.00000000000001,137.5,2.459904265018368,7.39,8.295,1.81,11.69716257587236,68.0,53.335,24.435,24.435,6.335000000000001,0.3350000000000009,29.33,33.78699999999999,35.00875,49.11166666666667,53.11166666666667,39.1,5.625,1.653594569415369,12.0,4.0,5.272727272727272,9.5,5.333333333333333,5.5,5.5,0.1333333333333329,5.0,5.833333333333333,5.833333333333333,8.0,2.041666666666667,0.7347996703561832,5.0,2.5,0.5,0.5,2.166666666666667,2.166666666666667,7.343917,8.414108500000001,1.338283499999999,1.338283499999999,0.997428900000001,1.070191500000001,1.960181,25.0,27.5,0.3683437027198012,1.6,0.2,0.3599999999999999,0.09999999999999987,1.42352586,0.7633564939695987,0.35674316,0.0,0.7344050799999999,0.35674316,1.112067,0.0,1.616536,1.5155025,0.2378287733333333,0.741378,117.0,119.5,2.5,2.5,3.0,94.58333333333333,10.38394861740412,10.5,25.0,24.0,94.0,92.25,82.66666666666667,82.0,1.085136240166285
190.0,205.0,1.000000000000028,14.99999999999997,2.999999999999972,2.0,0.0,203.0,206.3333333333333,116.0,119.0,17.0,3.000000000000014,25.0,32.0,0.0,135.6666666666667,140.3333333333333,35.00000000000001,140.0,3.718401220805642,7.39,7.39,0.0,10.69419299848703,68.0,68.0,30.0,39.09999999999999,21.0,20.0,0.0,44.0,38.675,54.0,54.66666666666666,39.1,5.583333333333333,0.8620067027323833,7.0,5.0,5.454545454545454,7.0,5.333333333333333,3.0,2.0,0.2666666666666666,0.0,5.0,5.666666666666667,3.0,2.416666666666667,0.8620067027323833,5.0,5.0,3.0,2.0,3.0,3.666666666666667,7.285516,7.434018,1.575642,2.318374,0.01733839999999987,0.1485019999999997,0.0,25.0,25.0,0.3118047822311618,1.55,0.25,0.3499999999999999,0.0,1.378643693333333,0.7642781463954665,0.35674316,0.0,0.64955258,0.35674316,0.942362,0.0,1.5767008,1.5155025,0.2378287733333333,0.6282413333333333,117.0,118.0,19.0,1.0,0.0,95.16666666666667,12.72683080040833,7.571428571428569,36.0,42.0,92.6,89.5,79.0,83.0,1.212555554282863
205.0,211.0,5.0,5.0,5.0,6.0,12.00000000000003,207.6666666666667,215.0,119.0,128.5,7.5,7.5,11.5,11.5,19.0,136.1666666666667,136.1666666666667,21.0,142.5,3.425147578937293,7.39,8.395,2.010000000000001,11.63261399399694,87.0,77.5,39.5,39.5,34.5,24.5,19.0,45.9,47.875,54.5,61.16666666666666,49.0,5.541666666666667,0.8154327412825386,7.0,5.0,5.454545454545454,6.5,5.666666666666667,1.5,2.5,0.4666666666666668,1.0,5.5,4.833333333333333,3.0,2.458333333333333,0.9991315673568165,6.0,5.5,2.5,3.5,3.833333333333333,3.166666666666667,7.09243,7.263224,1.746436,1.746435999999998,1.345165000000001,0.08069300000000013,0.3415879999999998,25.0,33.5,0.1171530041820904,1.855,0.1949999999999998,0.105,0.6100000000000001,1.540522166666667,0.5517648143845396,1.046,0.374,1.0790335,0.672,0.7380669999999999,0.748,1.6515008,1.571657,0.8220000000000001,0.8660446666666665,118.0,124.0,13.0,13.0,12.0,94.95833333333333,13.28996854356281,9.0,42.5,36.5,92.3,89.875,81.83333333333333,77.83333333333333,1.033900046211216
180.0,211.0,31.0,31.0,4.000000000000028,4.000000000000028,12.00000000000003,208.3333333333333,208.3333333333333,103.0,128.5,25.5,25.5,22.5,22.5,19.0,143.5,143.5,48.0,142.5,3.702067341927571,7.39,8.395,2.010000000000001,18.83704793750868,87.0,77.5,58.1,58.09999999999999,29.5,29.5,19.0,31.01999999999999,33.925,57.83333333333334,57.83333333333334,67.6,5.708333333333333,0.5384519993050035,7.0,5.0,5.636363636363637,6.5,5.666666666666667,1.5,1.5,0.06666666666666732,1.0,5.5,5.5,2.0,2.625,0.9921567416492215,6.0,5.5,2.5,2.5,3.833333333333333,3.833333333333333,7.09243,7.263224,3.096786000000001,3.096786000000001,0.0222920000000002,0.0222920000000002,0.3415879999999998,16.0,33.5,0.3510992163509088,1.855,0.04499999999999993,0.04499999999999993,0.6100000000000001,1.556931350833333,0.6418749775578828,0.942362,0.374,0.942362,0.568362,0.568362,0.748,1.736483224,1.6513280225,0.752908,0.752908,104.0,124.0,20.0,20.0,12.0,95.125,12.63366039594226,3.0,43.5,43.5,90.7,88.375,82.5,82.5,2.838264214268996
190.0,208.0,18.0,18.0,9.0,2.0,6.000000000000028,214.0,206.6666666666667,116.0,123.5,7.500000000000014,7.500000000000014,16.5,16.5,9.0,134.5,134.5,24.00000000000001,150.0,2.354203650151976,7.39,8.845,2.910000000000001,11.81159975993468,68.0,61.5,32.6,32.59999999999999,8.5,18.5,13.0,35.41999999999999,37.05,55.83333333333334,49.16666666666666,39.1,5.75,1.361677886530683,11.0,5.0,5.454545454545454,9.0,5.333333333333333,5.0,4.0,0.2666666666666666,4.0,5.666666666666667,6.333333333333333,7.0,2.25,0.7216878364870323,5.0,3.0,1.0,0.0,2.333333333333333,3.0,7.343917,7.505126000000001,2.247266,2.247266,0.1612090000000004,1.103263,0.1422160000000003,25.0,36.0,0.3086788604502888,1.74,0.22,0.3099999999999998,0.3799999999999999,1.592652,0.551700858711041,1.046,0.6509999999999999,1.0790335,0.461067,0.3950000000000001,1.302,1.746736,1.6782525,0.9583779999999998,0.9143333333333334,117.0,126.0,9.0,9.0,16.0,95.20833333333333,10.67699695087008,8.0,26.5,32.5,93.5,91.625,81.16666666666667,85.16666666666667,1.009120560466169
180.0,210.5,20.5,30.5,8.5,3.500000000000028,11.00000000000003,204.8333333333333,208.1666666666667,103.0,123.5,7.500000000000014,20.5,20.5,27.5,9.0,137.1666666666667,141.8333333333333,48.0,137.5,3.276565121137615,7.39,7.945,1.11,15.7915567278495,79.0,73.5,44.6,54.09999999999999,26.5,25.5,11.0,37.81999999999999,32.925,55.83333333333334,56.5,59.6,5.583333333333333,0.8620067027323833,7.0,5.0,5.454545454545454,7.0,5.333333333333333,3.0,2.0,0.2666666666666666,0.0,5.0,5.666666666666667,3.0,2.416666666666667,0.8620067027323833,5.0,5.0,3.0,2.0,3.0,3.666666666666667,7.119381,7.276699499999999,2.475692500000001,3.083310500000001,0.1399801000000007,0.008816500000000893,0.3146370000000003,16.0,34.0,0.3640834668497504,1.825,0.02500000000000013,0.07499999999999973,0.55,1.4322668675,0.7550234839377041,0.35674316,0.275,0.64955258,0.08174315999999998,0.667362,0.55,1.671536,1.6265780225,0.32949544,0.7199080000000001,104.0,122.5,5.5,18.5,9.0,94.625,12.30789888648749,6.571428571428569,35.5,41.5,91.9,88.875,79.16666666666667,83.16666666666667,2.664044511588015
180.0,210.0,30.0,20.0,4.0,7.0,10.00000000000003,207.3333333333333,214.6666666666667,103.0,133.5,30.5,17.50000000000001,6.5,6.5,29.0,137.8333333333333,137.8333333333333,45.0,150.0,2.061861980441195,7.39,11.195,7.61,18.92554857563946,97.0,82.5,63.1,53.59999999999999,39.5,29.5,29.0,32.02,42.3,56.16666666666666,62.83333333333334,77.6,5.416666666666667,0.9537935951882998,7.0,5.0,5.454545454545454,5.0,5.666666666666667,0.0,1.0,0.4666666666666668,4.0,5.0,4.333333333333333,4.0,2.25,0.7216878364870323,5.0,3.0,0.0,1.0,3.0,2.333333333333333,6.56149,6.997754,3.362256,2.754638,1.610635,0.3461629999999998,0.872528,16.0,23.0,0.3626692612499101,1.455,0.5949999999999998,0.5049999999999999,0.1899999999999999,1.565046676666667,0.6320339637302221,1.046,0.094,1.0790335,0.9520000000000001,1.018067,0.188,1.680483224,1.5390025,0.7286666666666668,0.7727113333333332,104.0,131.0,27.0,14.0,26.0,92.33333333333333,19.37065363435685,7.428571428571431,63.0,57.0,86.6,84.0,75.0,71.0,2.775162157424319
180.0,207.5,27.5,27.5,9.5,9.5,5.000000000000028,213.8333333333333,213.8333333333333,103.0,122.0,19.0,19.0,18.0,18.0,6.0,134.0,134.0,37.0,137.5,2.230697410564687,7.39,7.845000000000001,0.910000000000001,18.30816454177996,68.0,67.0,47.6,47.59999999999999,14.0,14.0,2.0,28.92,31.3,57.66666666666666,57.66666666666666,48.6,5.5,1.224744871391589,9.0,4.0,5.272727272727272,8.0,5.333333333333333,4.0,4.0,0.1333333333333329,2.0,5.333333333333333,5.333333333333333,5.0,2.166666666666667,0.6236095644623235,5.0,4.0,2.0,2.0,2.666666666666667,2.666666666666667,7.343917,7.446459,2.913551000000001,2.913551000000001,0.1025419999999997,0.1025419999999997,0.02488199999999985,16.0,35.0,0.3277191272856819,1.915,0.04499999999999993,0.04499999999999993,0.7299999999999998,1.6297080175,0.5717156885497024,1.112067,0.5685,1.112067,0.5435669999999999,0.5435669999999999,1.137,1.775383224,1.6999530225,0.9308779999999999,0.9308779999999999,104.0,121.5,17.5,17.5,7.0,93.29166666666667,11.25640249912121,10.0,30.5,30.5,91.9,89.875,79.83333333333333,79.83333333333333,2.361976242647951
180.0,211.5,31.5,21.5,9.5,5.5,13.00000000000006,205.1666666666667,215.1666666666667,103.0,127.5,24.5,11.50000000000001,16.5,12.5,17.0,138.5,135.8333333333333,41.0,147.5,2.115189075801237,7.39,10.245,5.71,14.79281685668945,68.0,57.0,37.6,28.1,10.0,4.0,22.0,26.92,35.925,50.33333333333334,54.33333333333334,48.6,5.625,1.653594569415369,12.0,4.0,5.272727272727272,9.5,5.333333333333333,5.5,5.5,0.1333333333333329,5.0,5.833333333333333,5.833333333333333,8.0,2.041666666666667,0.7347996703561832,5.0,2.5,0.5,0.5,2.166666666666667,2.166666666666667,7.343917,8.21392,2.146090000000001,1.538472000000001,0.7972403999999997,0.8700029999999996,1.559804,16.0,36.5,0.3741202643832892,1.62,0.1799999999999999,0.3399999999999999,0.1399999999999999,1.442337203333333,0.7783874594542383,0.35674316,0.0,0.7344050799999999,0.35674316,1.112067,0.0,1.661683224,1.5155025,0.2378287733333333,0.741378,104.0,128.0,24.0,11.0,20.0,94.29166666666667,10.11796737931532,9.92857142857143,24.5,23.5,93.3,92.375,82.83333333333333,82.16666666666667,2.737461535752096
190.0,204.5,1.5,14.5,1.5,2.499999999999972,0.9999999999999716,205.5,206.1666666666667,116.0,117.5,18.5,1.500000000000014,22.5,33.5,3.000000000000014,132.5,139.8333333333333,35.00000000000001,140.0,3.754526504212393,7.1,7.244999999999999,0.29,9.844298265154979,68.0,65.0,27.0,36.09999999999999,22.0,17.0,6.0,43.4,37.925,50.33333333333334,53.66666666666666,39.1,5.791666666666667,0.705878097754059,8.0,5.0,5.636363636363637,7.5,5.666666666666667,2.5,2.5,0.06666666666666732,1.0,5.833333333333333,5.833333333333333,3.0,2.541666666666667,0.7626252174051303,5.0,4.5,1.5,1.5,3.5,3.5,7.285516,7.6682429,1.3414171,2.0841491,0.9401461000000007,0.3827268999999998,0.4684498000000001,25.0,25.5,0.2683385092668503,1.69,0.3599999999999999,0.21,0.28,1.4998115,0.6304258433726232,0.942362,0.0755,0.994181,0.9705,0.866862,0.151,1.5918008,1.5343775,0.7225000000000001,0.6534080000000001,117.0,117.5,19.5,0.5,1.0,96.16666666666667,12.06118660092042,5.071428571428569,39.0,40.0,93.0,90.0,83.0,83.66666666666667,0.9583826074289027
190.0,211.5,21.5,21.5,4.500000000000028,5.5,13.00000000000006,208.5,215.1666666666667,116.0,127.5,11.50000000000001,11.50000000000001,23.5,12.5,17.0,143.1666666666667,135.8333333333333,35.00000000000001,147.5,2.779587767947294,7.39,10.245,5.71,11.93499464692893,68.0,57.0,28.1,28.1,9.0,4.0,22.0,34.52,35.925,51.0,54.33333333333334,39.1,5.791666666666667,1.526956850150724,12.0,5.0,5.454545454545454,9.5,5.666666666666667,4.5,5.5,0.4666666666666668,5.0,6.5,5.833333333333333,8.0,2.208333333333333,0.8154327412825385,5.0,2.5,0.5,0.5,2.833333333333333,2.166666666666667,7.285516,8.21392,1.538472000000001,1.538472000000001,0.9284039999999996,0.8700029999999996,1.559804,25.0,36.5,0.3466496390048924,1.62,0.2799999999999998,0.3399999999999999,0.1399999999999999,1.521129,0.6496940196273165,0.942362,0.0,1.0272145,0.942362,1.112067,0.0,1.616536,1.5155025,0.6282413333333333,0.741378,117.0,128.0,11.0,11.0,20.0,95.625,10.20544176734484,7.5,30.5,23.5,94.1,92.375,86.83333333333333,82.16666666666667,1.059136752134597
180.0,200.5,10.5,20.5,5.5,16.5,8.999999999999972,204.1666666666667,211.5,103.0,115.5,0.4999999999999858,12.5,24.5,24.5,6.999999999999986,131.8333333333333,131.8333333333333,37.0,137.5,2.73010680372073,7.1,7.244999999999999,0.29,13.7379334680374,68.0,57.25,28.35,37.84999999999999,14.25,4.25,21.5,34.56999999999999,28.8625,47.75,54.41666666666666,48.6,5.75,1.361677886530683,11.0,5.0,5.454545454545454,9.0,5.666666666666667,4.0,5.0,0.4666666666666668,4.0,6.333333333333333,5.666666666666667,7.0,2.25,0.7216878364870323,5.0,3.0,0.0,1.0,3.0,2.333333333333333,7.343917,7.580199,2.172193,2.779811,1.02819,0.2362820000000001,0.2923619999999998,16.0,27.0,0.3164974877028603,1.725,0.3249999999999997,0.2349999999999999,0.3499999999999999,1.603968840833333,0.5647381743290425,1.046,0.6175,1.0790335,0.4285,0.4945669999999999,1.235,1.740036,1.7122030225,0.9031666666666668,0.9472113333333332,104.0,118.0,1.0,14.0,0.0,94.91666666666667,10.6415720434321,7.571428571428569,33.0,27.0,93.4,90.75,85.0,81.0,2.599039352444583
