0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
27.0,1.800000000000011,200.8,11.12359541695041,24.00000000000001,4.500000000000014,133.5,30.0,2.0,2.521669833661814,16.42,0.1999999999999993,0.1999999999999993,8.99,9.27,15.40283163000304,1.216871271448993,0.3388950079137915,0.5701591108903773,0.9086029999999996,0.06057353333333326,1.215855380197643,2.478,0.1652000000000005,1622.391666666666,606.1583333333333,377.6201176630939,490.0,125.4583333333333,11.70462574749355,93.33333333333333,13.18669362990165,51.0,97.0,97.33333333333333,11.0,0.7333333333333343,77.66666666666667,1.13143644872348,261.2991666666666,44.74204416398766,39.19,0.871428571428595,2.099999999999994,0.1428571428571388,1.289999999999999,3.902857142857137,0.2999999999999998,0.5,0.1036211428571434,3.185714285714283,0.06757142857142862,0.1372553714285716,0.1142857142857148,0.0619428571428573,0.04355714285714286,51.99714285714231,188.7742857142857,2.642857142857139,113.4714285714286,5.599999999999994,0.05099999999999927,7.712857142857104
3.5,5.733333333333348,204.4,6.467735092149511,4.0,18.5,132.5,5.0,11.33333333333334,3.698018965721151,18.82,4.199999999999999,3.199999999999999,9.055000000000001,13.4,8.569568250501305,0.7816660581229937,0.1495061314238762,0.7293758582536007,1.23647092,0.1945206799999999,1.827932922957879,1.055,1.267333333333332,1715.166666666667,744.4083333333333,292.009017293226,505.1,138.375,7.883593195153252,94.41666666666667,12.47970574795558,55.0,97.81818181818181,98.33333333333333,11.5,1.133333333333326,79.0,1.04607965226788,226.5333333333333,56.89993897672963,48.19999999999999,5.757142857142867,1.957142857142856,9.428571428571416,0.8421428571428571,0.4285714285714306,0.4428571428571431,0.3571428571428572,0.01952892857142885,5.585714285714282,0.08828571428571408,0.3884252114285713,0.1428571428571432,1.219285714285713,0.01659999999999998,102.5714285714287,186.4257142857144,1.071428571428584,110.8071428571428,4.771428571428572,0.2008571428571413,20.41142857142859
0.5,0.3333333333333428,206.4,6.794477945770048,4.0,8.5,135.8333333333333,5.0,4.666666666666657,3.022762688474458,19.66,2.100000000000001,0.6499999999999986,8.155,13.91,6.657806612457956,0.669981888839977,0.1414999018452742,0.6345551063973001,0.9766950000000001,0.02711240000000004,1.333815889239923,0.4479999999999995,1.0068,1504.958333333333,750.9375,192.2095878906235,544.5,138.9166666666667,6.689025007843488,97.20833333333333,10.16111528764874,55.0,100.0,100.3333333333333,5.5,0.7333333333333343,86.16666666666667,0.9451314392718085,210.1458333333333,34.98067298722094,66.84999999999997,1.071428571428584,1.471428571428589,4.785714285714278,0.3964285714285722,3.571428571428569,0.6142857142857148,0.0428571428571427,0.4457813142857141,7.042857142857144,0.1057142857142856,0.2054644571428572,0.2142857142857144,1.089228571428571,0.001671428571428601,27.5,75.84428571428566,1.914285714285711,56.95,4.099999999999994,0.2738571428571426,23.27000000000001
21.28571428571425,4.866666666666646,190.8,19.55902746957414,35.00000000000001,12.0,139.0,45.0,6.0,3.8824905872033,17.82,4.800000000000001,5.228571428571428,14.255,14.6,13.82925391656719,1.332931282850279,0.3517493484950138,0.631727895966884,1.102494012857143,0.03802678199999932,3.087078009848292,4.980999999999999,1.311333333333333,1350.572666666667,578.2083333333334,328.5025341311016,386.0,125.0833333333333,19.0348729675007,95.91666666666667,11.31708393928793,55.0,99.27272727272727,99.66666666666667,3.571428571428569,0.8666666666666742,84.33333333333333,2.692845330170714,244.4758333333333,47.1012382106057,145.4,5.842857142857127,3.657142857142858,7.071428571428584,1.299285714285716,8.174285714285716,0.4000000000000004,0.1714285714285717,0.3819104000000006,4.057142857142857,0.06299999999999972,0.1519883280000007,0.371428571428571,1.54142857142857,0.3867285714285714,285.734171428571,220.8142857142857,3.914285714285711,288.58,4.942857142857136,3.519142857142858,9.713428571428636
5.5,4.400000000000006,206.0,5.423073134507981,4.0,17.0,133.0,5.0,0.3333333333333428,3.661607399763115,18.82,4.199999999999999,3.149999999999999,8.91,13.11,9.090593428863095,0.6854067973799494,0.1512792671408302,0.6133402516851881,0.8918425000000001,0.03523160000000014,0.4458100305436534,1.055,0.2726666666666677,1664.833333333333,782.8250000000002,249.6495381029174,505.1,136.5833333333333,5.894324011755339,95.08333333333333,12.89352766141042,55.0,98.72727272727273,100.0,9.0,2.799999999999997,78.33333333333333,1.259423368936047,232.5583333333333,43.85284974269694,17.89999999999998,4.542857142857144,2.885714285714272,0.5714285714285836,0.7928571428571445,0.2857142857142847,0.6571428571428566,0.7142857142857144,0.3265566285714279,3.342857142857149,0.03685714285714292,0.2022803999999998,0.1428571428571432,0.1414285714285723,0.03217142857142857,188.8571428571429,252.2828571428573,4.142857142857139,113.9,3.628571428571433,0.1034285714285721,10.08285714285714
22.0,5.133333333333354,196.8,14.11534822650705,24.00000000000001,3.000000000000014,133.0,30.0,3.0,3.280643039100719,16.42,0.1999999999999993,2.300000000000001,8.91,13.91,13.25244998313729,1.190544918283104,0.3573047252229763,0.6496940196273165,0.9934554999999996,0.004005199999999931,1.889679519786357,2.478,0.6691333333333329,1482.808333333333,587.1833333333333,281.0383005728737,490.0,126.9166666666667,14.0917134830683,94.66666666666667,12.61172294159508,55.0,98.27272727272727,99.66666666666667,7.5,3.066666666666677,78.33333333333333,1.272919599014626,241.275,32.06953707700399,17.89999999999998,3.800000000000011,0.8285714285714363,4.428571428571416,0.1500000000000021,1.402857142857137,0.6571428571428566,0.7142857142857144,0.07262799999999991,6.314285714285717,0.09257142857142853,0.2333139428571429,0.1714285714285708,0.7877999999999998,0.01477142857142856,187.2885714285717,156.2457142857144,0.1428571428571388,113.9,3.314285714285703,0.1745714285714284,26.61428571428573
1.5,1.733333333333348,204.4,7.421697731801142,15.0,12.5,141.8333333333333,20.0,5.333333333333343,3.310385147741707,20.82,0.8000000000000007,0.6999999999999993,12.455,13.91,7.310451992410137,0.8046331958170444,0.1504345557229308,0.6986127042794837,1.32132342,0.1266386799999999,2.107506425454815,3.557999999999999,0.2661333333333342,1582.75,727.1041666666666,212.0933854444913,544.5,140.5833333333333,7.963022178935723,96.125,10.92517162336592,55.0,99.0909090909091,98.33333333333333,8.0,1.666666666666671,85.83333333333333,0.8896378788898074,205.825,24.11362426098574,74.50000000000003,1.257142857142867,5.5,4.857142857142861,2.613571428571429,1.928571428571431,0.2571428571428571,0.2571428571428571,0.01958691428571235,6.114285714285721,0.05714285714285716,0.2383289257142855,0.1857142857142859,0.4059428571428576,0.04108571428571428,123.0,129.7442857142859,3.457142857142856,56.95,6.642857142857139,0.3142857142857158,6.899999999999977
5.5,4.400000000000006,206.0,5.830803022645243,4.0,18.5,132.5,5.0,0.3333333333333428,3.698077179614954,18.82,4.199999999999999,3.149999999999999,9.055000000000001,13.4,8.48487215905788,0.6600077357294709,0.1224376258436198,0.5984179121312063,0.8918425000000001,0.03523160000000014,0.4963101558837308,1.055,0.2726666666666677,1697.666666666667,794.9500000000002,288.9809595803848,505.1,136.5416666666667,6.027569760875624,95.25,12.39035242974684,55.0,98.72727272727273,100.0,9.0,2.799999999999997,79.0,1.054052694761193,238.0666666666667,56.39092470326133,48.19999999999999,4.614285714285728,3.099999999999994,0.5714285714285836,0.8135714285714322,0.7142857142857153,0.7285714285714286,0.6428571428571428,0.360017328571427,3.271428571428572,0.01685714285714246,0.1914946857142856,0.1428571428571432,0.1007142857142869,0.02974285714285713,132.5714285714287,273.0685714285717,4.214285714285722,110.8071428571428,3.342857142857142,0.3265714285714276,0.6400000000000148
27.0,1.800000000000011,200.8,11.16635571706365,24.00000000000001,3.000000000000014,133.0,30.0,2.0,2.499468137868979,16.42,0.1999999999999993,0.1999999999999993,8.91,9.11,13.91051510748454,1.178739704519184,0.3478026260203718,0.6271861007558327,0.9086029999999996,0.06057353333333326,1.222956898827137,2.478,0.1652000000000005,1592.808333333333,580.6166666666667,282.4158394794613,490.0,125.4166666666667,11.72929618045724,93.5,12.66557012797555,55.0,97.0,97.33333333333333,11.0,0.7333333333333343,78.33333333333333,1.293763620432866,256.5416666666667,35.0238123361172,17.89999999999998,0.9428571428571502,2.314285714285703,0.1428571428571388,1.278571428571427,2.831428571428567,0.371428571428571,0.4285714285714284,0.05594199999999994,3.114285714285714,0.07542857142857118,0.1848268000000002,0.1142857142857148,0.07265714285714253,0.04277142857142856,1.282857142856528,144.9885714285714,2.714285714285708,113.9,5.314285714285703,0.4802857142857144,0.4428571428571786
14.0,2.400000000000006,194.8,12.0991276085877,24.00000000000001,6.000000000000014,134.0,30.0,9.666666666666657,2.718528982076315,17.26,1.899999999999999,1.850000000000001,10.555,11.01,11.65450258722163,0.9870899349358384,0.3344686395364045,0.7127156753282267,1.31929842,0.1647742800000001,2.64110703194071,1.871,1.415266666666667,1472.183333333333,693.0916666666667,400.9388527949811,490.0,126.5416666666667,13.18452112221836,95.04166666666667,11.42540723806182,55.0,98.27272727272727,97.66666666666667,7.5,1.333333333333329,83.83333333333333,0.9200512327220335,244.1041666666667,68.92930846869292,155.25,0.4714285714285893,0.7428571428571331,9.785714285714278,1.482142857142856,4.974285714285713,0.1142857142857148,0.1142857142857143,0.5391642000000001,7.057142857142857,0.105,0.2929925257142858,0.2428571428571429,1.826314285714285,0.01492857142857144,229.9257142857139,64.33999999999992,1.271428571428572,111.8071428571428,6.785714285714292,0.3921428571428578,3.469999999999942
12.85714285714286,12.86666666666665,200.8,12.0967597819508,15.0,12.50000000000001,143.5,20.0,8.666666666666657,3.564966081146106,18.42,0.8000000000000007,0.01428571428571601,12.905,13.91,13.62144958838408,1.037765680235307,0.2684365096670387,0.5784716211999705,0.9650017857142854,0.09525953333333326,1.76555201274905,3.557999999999999,0.2177333333333324,1694.858333333334,721.9583333333334,498.7235506075039,490.0,134.0833333333333,12.05859536688342,94.875,13.18557450397972,52.0,98.63636363636364,98.0,8.07142857142857,1.400000000000006,82.5,1.035445422135915,246.7283333333334,93.77778680061832,261.54,13.05714285714285,6.071428571428584,8.785714285714278,0.8492857142857133,11.38857142857143,0.09999999999999964,0.1000000000000001,0.4813990285714311,4.814285714285717,0.2649999999999992,0.09196994285714277,0.128571428571429,0.09174285714285713,0.1806857142857143,628.797142857143,360.2714285714288,5.971428571428589,56.95,7.757142857142867,0.5497142857142867,45.54571428571424
37.0,2.466666666666669,194.8,18.1689123229763,37.0,30.5,137.8333333333333,45.0,3.0,1.719236698767476,15.82,0.8000000000000007,0.8000000000000007,5.105,8.91,21.32521818307038,1.528905436495956,0.3796103173723754,0.6338653793840673,0.9650370300000006,0.06433580200000022,2.503260128479126,5.217000000000001,0.3477999999999999,1488.855666666667,532.3249999999999,348.685588137795,386.0,118.9166666666667,18.26635492434717,91.08333333333333,19.18966012089728,11.0,96.36363636363636,96.66666666666667,10.0,0.6666666666666714,71.0,2.404901100992629,289.6283333333333,21.46553374339638,29.35000000000002,0.05714285714284983,0.1285714285714334,2.0,0.7064285714285692,5.174285714285716,0.08571428571428541,0.1428571428571428,0.1356259428571427,2.885714285714286,0.0898571428571433,0.1730106294285711,0.08571428571428541,0.1569428571428571,0.02750000000000008,70.21931428571452,169.1742857142857,0.4857142857142946,103.2557142857143,8.42857142857143,0.09285714285714342,4.879428571428548
1.5,1.733333333333348,204.4,8.149216049548707,15.0,17.0,140.3333333333333,20.0,5.333333333333343,3.671263311934402,20.82,0.8000000000000007,0.6999999999999993,13.91,13.91,8.547254269972056,0.8106739467297804,0.1737554955166087,0.75405666335983,1.32132342,0.1266386799999999,2.038383073800299,3.557999999999999,0.2661333333333342,1572.333333333333,738.85,245.1335528849529,544.5,139.9166666666667,9.07798007390533,95.41666666666667,12.84820566806466,55.0,99.0909090909091,98.33333333333333,8.0,1.666666666666671,83.0,1.202548220331402,205.7583333333333,23.89614537721281,73.70000000000002,1.685714285714283,6.142857142857139,3.428571428571416,2.821428571428573,2.857142857142854,0.02857142857142847,0.02857142857142847,0.009428628571427566,7.68571428571429,0.08428571428571408,0.3313289257142857,0.2571428571428571,0.1773714285714298,0.05822857142857144,105.1428571428571,149.8800000000002,4.599999999999994,113.9,7.857142857142861,0.6571428571428584,6.785714285714249
22.0,5.133333333333354,196.8,14.11995976937927,24.00000000000001,10.50000000000001,135.5,30.0,3.0,3.173329284836353,16.42,0.1999999999999993,2.300000000000001,8.430000000000001,13.91,15.34247915646838,1.229441770503199,0.350982747280958,0.6054409837172406,0.9934554999999996,0.004005199999999931,1.87767877348307,2.478,0.6691333333333329,1541.766666666666,613.975,381.2013261278962,490.0,127.0833333333333,14.00867786607842,94.33333333333333,13.71333495381614,47.0,98.27272727272727,99.66666666666667,7.5,3.066666666666677,77.0,1.056299801587283,250.95,63.2025975204606,98.19999999999999,3.657142857142873,1.900000000000006,4.071428571428584,0.2185714285714297,2.759999999999998,0.5142857142857142,0.5714285714285716,0.1217587857142846,6.171428571428571,0.08685714285714274,0.1958139428571428,0.1714285714285708,0.6949428571428573,0.01534285714285713,86.21714285714302,202.1742857142857,0.1428571428571388,118.3357142857143,3.885714285714286,0.2447142857142861,10.02857142857147
32.0,5.800000000000011,190.8,19.92132964939841,37.0,20.5,134.5,45.0,2.0,3.046805675849527,15.82,0.8000000000000007,3.300000000000001,7.455,13.91,16.82833052721907,1.48362805127076,0.3475109910332174,0.5956863016764669,1.049889530000001,0.007767468666666888,3.338045544260227,5.217000000000001,0.4865333333333339,1353.064,514.7708333333334,270.7546390479251,386.0,120.0,19.96246477767713,94.79166666666667,10.39622995235399,55.0,97.63636363636364,99.0,6.5,3.0,81.16666666666667,2.571624000510184,270.4908333333333,28.57682815917276,17.09999999999997,3.085714285714289,1.842857142857142,6.285714285714292,0.3864285714285725,0.7457142857142784,0.9428571428571431,0.4285714285714284,0.07983022857142785,8.399999999999999,0.06628571428571473,0.1419263437142855,0.2714285714285714,1.09462857142857,0.02328571428571424,162.5663999999999,139.0814285714287,1.371428571428567,37.97000000000003,2.071428571428569,0.3428571428571434,27.92771428571427
16.5,1.466666666666669,196.4,14.06526207442372,35.00000000000001,4.500000000000014,140.8333333333333,45.0,8.0,3.370033279591695,18.42,4.800000000000001,3.350000000000001,13.99,14.07,13.81715921920598,1.072735834958669,0.3370889987162968,0.6046626708870868,1.026489,0.1064331999999999,1.844138273617849,4.980999999999999,1.368733333333333,1406.558333333333,679.1916666666666,386.3514784888956,490.0,126.4583333333333,13.56766734638723,95.5,12.99679447658793,51.0,99.36363636363636,99.33333333333333,4.5,0.06666666666667709,82.33333333333333,0.9634723623724532,239.8991666666667,38.21345551816649,130.79,0.01428571428573377,6.5,5.857142857142861,2.689999999999998,3.045714285714283,0.1857142857142859,0.3857142857142857,0.2810169714285706,16.1,0.01785714285714279,0.08824965714285748,0.5142857142857142,1.112685714285715,0.0779,134.5685714285712,286.9571428571429,7.099999999999994,113.4714285714286,6.685714285714297,0.1047142857142855,33.83857142857133
31.5,6.133333333333354,190.4,17.09892581096511,37.0,11.5,131.5,45.0,3.0,2.74604712748869,15.82,0.8000000000000007,1.850000000000001,9.305000000000001,11.8,15.88337486878095,1.277450976410119,0.3238601807364819,0.5814778145167071,0.9980705300000006,0.04231346866666708,2.565264064813255,5.217000000000001,0.5501333333333327,1378.897333333334,595.125,362.5593919736921,386.0,117.2083333333333,16.83988115225943,94.41666666666667,10.85862432457363,55.0,97.45454545454545,98.66666666666667,7.0,2.666666666666671,80.33333333333333,2.670266548024747,285.6741666666667,32.04912673233946,55.50000000000006,4.371428571428595,2.585714285714289,0.2142857142857082,0.706428571428571,1.111428571428576,0.871428571428571,0.5,0.3026794142857145,2.100000000000001,0.02485714285714336,0.1227440579999997,0.08571428571428541,0.0917714285714295,0.01457142857142857,118.2806857142855,276.8314285714287,3.414285714285711,90.61285714285714,2.714285714285708,0.4521428571428565,1.899142857142863
0.9999999999999716,0.06666666666666288,206.4,8.667367760103923,15.0,0.5,146.1666666666667,20.0,1.333333333333343,2.963603960973868,20.82,0.8000000000000007,0.8000000000000007,10.555,13.91,15.49910391675023,0.88479549640166,0.1893116184730586,0.6119342584362218,1.028514,0.06856760000000017,1.651352097524934,3.557999999999999,0.2371999999999996,1651.291666666667,754.8250000000002,343.1855259307031,544.5,141.2083333333333,8.082796373918017,95.95833333333333,14.28425463773156,44.0,100.1818181818182,100.3333333333333,5.0,0.3333333333333286,81.16666666666667,0.9265973445293747,221.7708333333333,82.80568357690726,237.05,1.028571428571411,1.642857142857139,1.214285714285722,1.484999999999999,6.285714285714285,0.04285714285714359,0.1000000000000001,0.08519797142857222,6.328571428571436,0.0714285714285714,0.1335806857142854,0.1857142857142859,0.3097714285714286,0.03422857142857144,240.5,177.2657142857145,2.385714285714272,56.95,6.928571428571431,0.1957142857142866,34.23571428571427
12.85714285714286,12.86666666666665,200.8,12.27230112896518,15.0,4.500000000000014,140.8333333333333,20.0,8.666666666666657,3.799808017811192,18.42,0.8000000000000007,0.01428571428571601,13.99,14.07,13.09874888003515,1.057835831334073,0.2846339632854019,0.5833356755003931,0.9650017857142854,0.09525953333333326,1.624321157352271,3.557999999999999,0.2177333333333324,1614.025,690.2916666666666,366.7148255305326,490.0,133.625,12.40904408083072,94.83333333333333,13.32187007226171,51.0,98.63636363636364,98.0,8.07142857142857,1.400000000000006,82.33333333333333,1.054992018795508,235.8325,50.40995563460985,130.79,12.27142857142857,4.928571428571416,8.428571428571416,1.004285714285714,11.10285714285715,0.09999999999999964,0.1000000000000001,0.5046790285714309,6.100000000000001,0.300714285714285,0.09782708571428533,0.05714285714285694,0.1261142857142854,0.1976142857142857,490.2257142857143,305.9857142857146,5.185714285714283,113.4714285714286,7.828571428571436,0.5304285714285726,26.8671428571428
